163,327861.54,4407534.93,1227.007,39.80037397,-119.0107059,1227.007,38.31309069
164,327862.17,4407535.74,1227.023,39.80038139,-119.0106988,1227.023,37.87498363
165,327862.81,4407536.54,1227.039,39.80038873,-119.0106915,1227.039,38.65980826
166,327863.44,4407537.35,1227.054,39.80039615,-119.0106844,1227.054,37.87498367
167,327864.07,4407538.16,1227.07,39.80040357,-119.0106772,1227.07,37.87498363
168,327864.71,4407538.96,1227.085,39.8004109,-119.0106699,1227.085,38.65980826
169,327865.34,4407539.77,1227.101,39.80041832,-119.0106628,1227.101,37.87498367
170,327865.98,4407540.58,1227.116,39.80042575,-119.0106555,1227.116,38.31309065
171,327866.61,4407541.38,1227.131,39.80043308,-119.0106484,1227.131,38.22043206
172,327867.25,4407542.19,1227.145,39.8004405,-119.0106411,1227.145,38.31309066
173,327867.88,4407543,1227.16,39.80044792,-119.010634,1227.16,37.87498367
174,327868.52,4407543.81,1227.174,39.80045535,-119.0106267,1227.174,38.31309069
175,327869.15,4407544.61,1227.189,39.80046268,-119.0106196,1227.189,38.22043203
176,327869.79,4407545.42,1227.203,39.8004701,-119.0106123,1227.203,38.31309069
177,327870.42,4407546.23,1227.218,39.80047752,-119.0106052,1227.218,37.87498363
178,327871.06,4407547.03,1227.234,39.80048486,-119.0105979,1227.234,38.65980826
179,327871.69,4407547.84,1227.25,39.80049228,-119.0105908,1227.25,37.87498367
180,327872.33,4407548.65,1227.266,39.8004997,-119.0105835,1227.266,38.31309066
181,327872.77,4407549.22,1227.273,39.80050492,-119.0105785,1227.273,37.66562123
182,327873.02,4407549.55,1227.276,39.80050794,-119.0105757,1227.276,37.14668669
183,327873.28,4407549.88,1227.28,39.80051097,-119.0105728,1227.28,38.23382517
184,327873.53,4407550.21,1227.284,39.80051399,-119.0105699,1227.284,37.14668669
185,327873.78,4407550.55,1227.289,39.8005171,-119.0105671,1227.289,36.32682596
186,327874.03,4407550.88,1227.293,39.80052012,-119.0105643,1227.293,37.14668669
187,327874.28,4407551.21,1227.297,39.80052315,-119.0105614,1227.297,37.14668669
188,327874.54,4407551.54,1227.301,39.80052617,-119.0105585,1227.301,38.23382517
189,327874.79,4407551.88,1227.306,39.80052928,-119.0105557,1227.306,36.32682596
190,327875.04,4407552.21,1227.31,39.8005323,-119.0105528,1227.31,37.14668669
191,327875.29,4407552.54,1227.315,39.80053533,-119.01055,1227.315,37.14668669
192,327875.55,4407552.87,1227.319,39.80053835,-119.010547,1227.319,38.23382517
193,327876.08,4407553.54,1227.332,39.80054449,-119.010541,1227.332,38.34557496
194,327876.7,4407554.33,1227.346,39.80055173,-119.010534,1227.346,38.12518197
195,327877.32,4407555.11,1227.359,39.80055888,-119.010527,1227.359,38.48019824
196,327877.94,4407555.89,1227.373,39.80056603,-119.0105199,1227.373,38.48019827
197,327878.56,4407556.67,1227.386,39.80057318,-119.0105129,1227.386,38.48019824
198,327879.18,4407557.45,1227.399,39.80058033,-119.0105059,1227.399,38.48019824
199,327879.8,4407558.24,1227.412,39.80058756,-119.0104988,1227.412,38.12518197
200,327880.42,4407559.02,1227.426,39.80059471,-119.0104918,1227.426,38.48019827
201,327881.04,4407559.8,1227.439,39.80060186,-119.0104848,1227.439,38.48019824
202,327881.66,4407560.58,1227.452,39.80060901,-119.0104777,1227.452,38.48019824
203,327882.28,4407561.36,1227.465,39.80061616,-119.0104707,1227.465,38.48019824
204,327882.9,4407562.15,1227.478,39.8006234,-119.0104637,1227.478,38.12518197
205,327883.52,4407562.93,1227.491,39.80063055,-119.0104566,1227.491,38.48019827
206,327884.14,4407563.71,1227.504,39.8006377,-119.0104496,1227.504,38.48019824
207,327884.76,4407564.49,1227.517,39.80064485,-119.0104426,1227.517,38.48019824
208,327885.38,4407565.27,1227.529,39.800652,-119.0104355,1227.529,38.48019827
209,327886,4407566.06,1227.542,39.80065923,-119.0104285,1227.542,38.12518197
210,327886.62,4407566.84,1227.555,39.80066638,-119.0104215,1227.555,38.48019824
